ID,FilePath,ClassName,MethodName,Content,CommentFor,CommentsIn,CommentsAssociated,StartLine,EndLine,eachLabelCommentFor,CommentForLabel,eachLabelCommentsIn,CommentsInLabel,eachLabelCommentsAssociated,CommentsAssociatedLabel,PseudoLabelForCASFromMAT,PseudoLabelForCASFromGGSATD,PseudoLabelForCASFromXGBoost,MethodSimplified,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
23,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSON.java,com.alibaba.fastjson.JSON,"void writeJSONString(Writer, Object, int, SerializerFeature...)","/**
 * @since 1.2.11
 */
public static void writeJSONString(Writer writer, Object object, int defaultFeatures, SerializerFeature... features) {
    SerializeWriter out = new SerializeWriter(writer, defaultFeatures, features);
    try {
        JSONSerializer serializer = new JSONSerializer(out);
        serializer.write(object);
    } finally {
        out.close();
    }
}","/**
 * @since 1.2.11
 */
", ,/** * @since 1.2.11 */,946,955,[0],0,[0],0,[0],0,0,0,0,"writeJSONString(Writer, Object, int, SerializerFeature[])",com.alibaba.fastjson.JSON,"writeJSONString/4[java.io.Writer,java.lang.Object,int,com.alibaba.fastjson.serializer.SerializerFeature[]]",False,946,3,5,1,4,1,2,10,0,2,4,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,13,9,0,True
24,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSON.java,com.alibaba.fastjson.JSON,String toString(),"// ======================================
@Override
public String toString() {
    return toJSONString();
}","// ======================================
", ,// ======================================,1069,1072,[0],0,[0],0,[0],0,0,0,0,toString(),com.alibaba.fastjson.JSON,toString/0,False,1070,1,2,1,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False
25,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSON.java,com.alibaba.fastjson.JSON,String toString(SerializerFeature...),"/**
 * @since 1.2.57
 */
public String toString(SerializerFeature... features) {
    SerializeWriter out = new SerializeWriter(null, JSON.DEFAULT_GENERATE_FEATURE, features);
    try {
        new JSONSerializer(out).write(this);
        return out.toString();
    } finally {
        out.close();
    }
}","/**
 * @since 1.2.57
 */
", ,/** * @since 1.2.57 */,1087,1096,[0],0,[0],0,[0],0,0,0,0,toString(SerializerFeature[]),com.alibaba.fastjson.JSON,toString/1[com.alibaba.fastjson.serializer.SerializerFeature[]],False,1087,3,5,0,5,1,3,10,1,1,1,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,11,1,0,True
26,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSON.java,com.alibaba.fastjson.JSON,Object toJSON(Object),"/**
 * This method serializes the specified object into its equivalent representation as a tree of
 * {@link JSONObject}s.
 */
public static Object toJSON(Object javaObject) {
    return toJSON(javaObject, SerializeConfig.globalInstance);
}","/**
 * This method serializes the specified object into its equivalent representation as a tree of
 * {@link JSONObject}s.
 */
", ,/** * This method serializes the specified object into its equivalent representation as a tree of * {@link JSONObject}s. */,1115,1117,[0],0,[0],0,[0],0,0,0,0,toJSON(Object),com.alibaba.fastjson.JSON,toJSON/1[java.lang.Object],False,1115,1,10,9,1,1,1,3,1,0,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,True
27,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSON.java,com.alibaba.fastjson.JSON,"Object toJSON(Object, ParserConfig)","/**
 * @deprecated
 */
public static Object toJSON(Object javaObject, ParserConfig parserConfig) {
    return toJSON(javaObject, SerializeConfig.globalInstance);
}","/**
 * @deprecated
 */
", ,/** * @deprecated */,1122,1124,[1],1,[0],0,[1],1,0,0,0,"toJSON(Object, ParserConfig)",com.alibaba.fastjson.JSON,"toJSON/2[java.lang.Object,com.alibaba.fastjson.parser.ParserConfig]",False,1122,2,1,0,1,1,1,3,1,0,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,True
28,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSON.java,com.alibaba.fastjson.JSON,T toJavaObject(Class<T>),"/**
 * @since 1.2.9
 */
public <T> T toJavaObject(Class<T> clazz) {
    if (clazz == JSONArray.class || clazz == JSON.class || clazz == Collection.class || clazz == List.class) {
        return (T) this;
    }
    return TypeUtils.cast(this, clazz, ParserConfig.getGlobalInstance());
}","/**
 * @since 1.2.9
 */
", ,/** * @since 1.2.9 */,1242,1248,[0],0,[0],0,[0],0,0,0,0,toJavaObject(Class<T>),com.alibaba.fastjson.JSON,toJavaObject/1[java.lang.Class<T>],False,1242,5,2,0,2,5,2,6,2,0,1,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,5,1,0,True
29,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSON.java,com.alibaba.fastjson.JSON,T toJavaObject(Type),"/**
 * @since 1.2.33
 */
public <T> T toJavaObject(Type type) {
    return TypeUtils.cast(this, type, ParserConfig.getGlobalInstance());
}","/**
 * @since 1.2.33
 */
", ,/** * @since 1.2.33 */,1253,1255,[0],0,[0],0,[0],0,0,0,0,toJavaObject(Type),com.alibaba.fastjson.JSON,toJavaObject/1[java.lang.reflect.Type],False,1253,3,3,1,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,True
30,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSON.java,com.alibaba.fastjson.JSON,T toJavaObject(TypeReference),"/**
 * @since 1.2.33
 */
public <T> T toJavaObject(TypeReference typeReference) {
    Type type = typeReference != null ? typeReference.getType() : null;
    return TypeUtils.cast(this, type, ParserConfig.getGlobalInstance());
}","/**
 * @since 1.2.33
 */
", ,/** * @since 1.2.33 */,1260,1263,[0],0,[0],0,[0],0,0,0,0,toJavaObject(TypeReference),com.alibaba.fastjson.JSON,toJavaObject/1[com.alibaba.fastjson.TypeReference],False,1260,4,3,0,3,2,3,4,1,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,1,0,True
31,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSON.java,com.alibaba.fastjson.JSON,boolean isValid(String),"/**
 * @deprecated Please use {@link com.alibaba.fastjson.JSONValidator} instead.
 */
public static boolean isValid(String str) {
    if (str == null || str.length() == 0) {
        return false;
    }
    JSONScanner lexer = new JSONScanner(str);
    try {
        lexer.nextToken();
        final int token = lexer.token();
        switch(token) {
            case JSONToken.LBRACE:
                if (lexer.getCurrent() == JSONLexer.EOI) {
                    return false;
                }
                lexer.skipObject(true);
                break;
            case JSONToken.LBRACKET:
                lexer.skipArray(true);
                break;
            case JSONToken.LITERAL_INT:
            case JSONToken.LITERAL_STRING:
            case JSONToken.LITERAL_FLOAT:
            case JSONToken.LITERAL_ISO8601_DATE:
            case JSONToken.NULL:
            case JSONToken.TRUE:
            case JSONToken.FALSE:
                lexer.nextToken();
                break;
            default:
                return false;
        }
        return lexer.token() == JSONToken.EOF;
    } catch (Exception ex) {
        return false;
    } finally {
        lexer.close();
    }
}","/**
 * @deprecated Please use {@link com.alibaba.fastjson.JSONValidator} instead.
 */
", ,/** * @deprecated Please use {@link com.alibaba.fastjson.JSONValidator} instead. */,1304,1343,[1],1,[0],0,[1],1,0,0,0,isValid(String),com.alibaba.fastjson.JSON,isValid/1[java.lang.String],False,1304,2,8,1,7,15,7,39,5,2,1,7,0,0,0,4,1,0,0,1,2,0,3,0,0,0,17,9,0,True
32,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSON.java,com.alibaba.fastjson.JSON,boolean isValidObject(String),"/**
 * @deprecated Please use {@link com.alibaba.fastjson.JSONValidator} instead.
 */
public static boolean isValidObject(String str) {
    if (str == null || str.length() == 0) {
        return false;
    }
    JSONScanner lexer = new JSONScanner(str);
    try {
        lexer.nextToken();
        final int token = lexer.token();
        if (token == JSONToken.LBRACE) {
            if (lexer.getCurrent() == JSONLexer.EOI) {
                return false;
            }
            lexer.skipObject(true);
            return lexer.token() == JSONToken.EOF;
        }
        return false;
    } catch (Exception ex) {
        return false;
    } finally {
        lexer.close();
    }
}","/**
 * @deprecated Please use {@link com.alibaba.fastjson.JSONValidator} instead.
 */
", ,/** * @deprecated Please use {@link com.alibaba.fastjson.JSONValidator} instead. */,1348,1371,[1],1,[0],0,[1],1,0,0,0,isValidObject(String),com.alibaba.fastjson.JSON,isValidObject/1[java.lang.String],False,1348,2,6,0,6,6,6,24,5,2,1,6,0,0,0,5,1,0,0,1,2,0,3,0,0,0,18,9,0,True
33,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSON.java,com.alibaba.fastjson.JSON,boolean isValidArray(String),"/**
 * @deprecated Please use {@link com.alibaba.fastjson.JSONValidator} instead.
 */
public static boolean isValidArray(String str) {
    if (str == null || str.length() == 0) {
        return false;
    }
    JSONScanner lexer = new JSONScanner(str);
    try {
        lexer.nextToken();
        final int token = lexer.token();
        if (token == JSONToken.LBRACKET) {
            lexer.skipArray(true);
            return lexer.token() == JSONToken.EOF;
        }
        return false;
    } catch (Exception ex) {
        return false;
    } finally {
        lexer.close();
    }
}","/**
 * @deprecated Please use {@link com.alibaba.fastjson.JSONValidator} instead.
 */
", ,/** * @deprecated Please use {@link com.alibaba.fastjson.JSONValidator} instead. */,1376,1395,[1],1,[0],0,[1],1,0,0,0,isValidArray(String),com.alibaba.fastjson.JSON,isValidArray/1[java.lang.String],False,1376,2,5,0,5,5,5,21,4,2,1,5,0,0,0,4,1,0,0,1,2,0,2,0,0,0,18,9,0,True
34,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSONArray.java,com.alibaba.fastjson.JSONArray,Object getRelatedArray(),"/**
 * @since 1.1.16
 * @return
 */
public Object getRelatedArray() {
    return relatedArray;
}","/**
 * @since 1.1.16
 * @return
 */
", , ,72,74,[0],0,[0],0,[0],0,0,0,0,getRelatedArray(),com.alibaba.fastjson.JSONArray,getRelatedArray/0,False,72,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,True
35,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSONArray.java,com.alibaba.fastjson.JSONArray,List<T> toJavaList(Class<T>),"/**
 * @since  1.2.23
 */
public <T> List<T> toJavaList(Class<T> clazz) {
    List<T> list = new ArrayList<T>(this.size());
    ParserConfig config = ParserConfig.getGlobalInstance();
    for (Object item : this) {
        T classItem = (T) TypeUtils.cast(item, clazz, config);
        list.add(classItem);
    }
    return list;
}","/**
 * @since  1.2.23
 */
", , ,447,458,[0],0,[0],0,[0],0,0,0,0,toJavaList(Class<T>),com.alibaba.fastjson.JSONArray,toJavaList/1[java.lang.Class<T>],False,447,4,3,0,3,2,4,9,1,3,1,4,1,1,1,0,0,0,0,0,3,0,1,0,0,0,13,1,0,True
36,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSONArray.java,com.alibaba.fastjson.JSONArray,void readObject(java.io.ObjectInputStream),"private void readObject(final java.io.ObjectInputStream in) throws IOException, ClassNotFoundException {
    JSONObject.SecureObjectInputStream.ensureFields();
    if (JSONObject.SecureObjectInputStream.fields != null && !JSONObject.SecureObjectInputStream.fields_error) {
        ObjectInputStream secIn = new JSONObject.SecureObjectInputStream(in);
        try {
            secIn.defaultReadObject();
            return;
        } catch (java.io.NotActiveException e) {
            // skip
        }
    }
    in.defaultReadObject();
    for (Object item : list) {
        if (item == null) {
            continue;
        }
        String typeName = item.getClass().getName();
        if (TypeUtils.getClassFromMapping(typeName) == null) {
            ParserConfig.global.checkAutoType(typeName, null);
        }
    }
}", ,"// skip
",// skip,481,504,[0],0,[0],0,[0],0,0,0,0,readObject(ObjectInputStream),com.alibaba.fastjson.JSONArray,readObject/1[java.io.ObjectInputStream],False,481,3,4,0,4,7,6,22,1,2,1,6,0,0,1,3,1,0,0,0,2,0,2,0,0,0,17,2,0,False
37,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSONAware.java,com.alibaba.fastjson.JSONAware,String toJSONString(),"/**
 * @return JSON text
 */
String toJSONString();","/**
 * @return JSON text
 */
", , ,28,28,[0],0,[0],0,[0],0,0,0,0,toJSONString(),com.alibaba.fastjson.JSONAware,toJSONString/0,False,25,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,True
38,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSONObject.java,com.alibaba.fastjson.JSONObject,JSONObject clone(),"@Override
public JSONObject clone() {
    return new JSONObject(// 
    map instanceof LinkedHashMap ? // 
    new LinkedHashMap<String, Object>(map) : new HashMap<String, Object>(map));
}", ,"// 
[[SEP]]// 
",//[[SEP]]//,405,411,[0],0,"[0, 0]",0,"[0, 0]",0,0,0,0,clone(),com.alibaba.fastjson.JSONObject,clone/0,False,406,1,1,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,False
39,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSONObject.java,com.alibaba.fastjson.JSONObject,void readObject(java.io.ObjectInputStream),"private void readObject(final java.io.ObjectInputStream in) throws IOException, ClassNotFoundException {
    SecureObjectInputStream.ensureFields();
    if (SecureObjectInputStream.fields != null && !SecureObjectInputStream.fields_error) {
        ObjectInputStream secIn = new SecureObjectInputStream(in);
        try {
            secIn.defaultReadObject();
            return;
        } catch (java.io.NotActiveException e) {
            // skip
        }
    }
    in.defaultReadObject();
    for (Entry entry : map.entrySet()) {
        final Object key = entry.getKey();
        if (key != null) {
            ParserConfig.global.checkAutoType(key.getClass());
        }
        final Object value = entry.getValue();
        if (value != null) {
            ParserConfig.global.checkAutoType(value.getClass());
        }
    }
}", ,"// skip
",// skip,519,543,[0],0,[0],0,[0],0,0,0,0,readObject(ObjectInputStream),com.alibaba.fastjson.JSONObject,readObject/1[java.io.ObjectInputStream],False,519,2,3,0,3,7,7,23,1,3,1,7,0,0,1,3,1,0,0,0,3,0,2,0,0,0,18,2,0,False
40,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSONObject.java,com.alibaba.fastjson.JSONObject.SecureObjectInputStream,Class<?> resolveProxyClass(String[]),"protected Class<?> resolveProxyClass(String[] interfaces) throws IOException, ClassNotFoundException {
    for (String interfacename : interfaces) {
        // 检查是否处于黑名单
        if (TypeUtils.getClassFromMapping(interfacename) == null) {
            ParserConfig.global.checkAutoType(interfacename, null);
        }
    }
    return super.resolveProxyClass(interfaces);
}", ,"// 检查是否处于黑名单
",// 检查是否处于黑名单,603,612,[0],0,[0],0,[0],0,0,0,0,resolveProxyClass(String[]),com.alibaba.fastjson.JSONObject$SecureObjectInputStream,resolveProxyClass/1[java.lang.String[]],False,604,2,2,0,2,3,3,8,1,0,1,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,9,4,0,False
41,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSONObject.java,com.alibaba.fastjson.JSONObject.SecureObjectInputStream,void readStreamHeader(),"// Hack:默认构造方法会调用这个方法，重写此方法使用反射还原部分关键属性
protected void readStreamHeader() throws IOException, StreamCorruptedException {
}","// Hack:默认构造方法会调用这个方法，重写此方法使用反射还原部分关键属性
", ,// Hack:默认构造方法会调用这个方法，重写此方法使用反射还原部分关键属性,615,617,[1],1,[0],0,[1],1,1,1,1,readStreamHeader(),com.alibaba.fastjson.JSONObject$SecureObjectInputStream,readStreamHeader/0,False,615,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,False
42,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSONPath.java,com.alibaba.fastjson.JSONPath,boolean isRef(),"public boolean isRef() {
    try {
        init();
        for (int i = 0; i < segments.length; ++i) {
            Segment segment = segments[i];
            Class segmentType = segment.getClass();
            if (segmentType == ArrayAccessSegment.class || segmentType == PropertySegment.class) {
                continue;
            }
            return false;
        }
        return true;
    } catch (JSONPathException ex) {
        // skip
        return false;
    }
}", ,"// skip
",// skip,92,109,[0],0,[0],0,[0],0,0,0,0,isRef(),com.alibaba.fastjson.JSONPath,isRef/0,False,92,4,3,2,1,5,2,17,3,3,0,2,1,1,1,2,1,0,0,1,3,0,3,0,0,0,17,1,0,False
43,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\JSONPath.java,com.alibaba.fastjson.JSONPath,"T eval(Object, Type, ParserConfig)","/**
 * @since 1.2.76
 * @param rootObject
 * @param clazz
 * @param parserConfig
 * @return
 */
public <T> T eval(Object rootObject, Type clazz, ParserConfig parserConfig) {
    Object obj = this.eval(rootObject);
    return TypeUtils.cast(obj, clazz, parserConfig);
}","/**
 * @since 1.2.76
 * @param rootObject
 * @param clazz
 * @param parserConfig
 * @return
 */
", ,/** * @since 1.2.76 * @param rootObject * @param clazz * @param parserConfig * @return */,133,136,[0],0,[0],0,[0],0,0,0,0,"eval(Object, Type, ParserConfig)",com.alibaba.fastjson.JSONPath,"eval/3[java.lang.Object,java.lang.reflect.Type,com.alibaba.fastjson.parser.ParserConfig]",False,133,4,4,2,2,1,2,4,1,1,3,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,True
